2021-03-16 09:22:39 | Debug | SR | server socket init success
2021-03-16 11:22:49 | Debug | SR | Temp String : 22
2021-03-16 11:22:56 | Debug | SR | Send heartbeat
2021-03-16 11:23:06 | Debug | SR | Send heartbeat
2021-03-16 11:23:16 | Debug | SR | Send heartbeat
2021-03-16 11:23:26 | Debug | SR | Send heartbeat
2021-03-16 11:23:36 | Debug | SR | Send heartbeat
2021-03-16 11:23:46 | Debug | SR | Send heartbeat
2021-03-16 11:24:28 | Warn | SR | bind failed with Error
2021-03-16 11:28:40 | Debug | SR | server socket init success
2021-03-16 11:28:45 | Debug | SR | get socket connection: 0
2021-03-16 11:28:45 | Debug | SR | Send heartbeat
2021-03-16 11:28:47 | Debug | SR | Temp String : 555
2021-03-16 11:28:55 | Debug | SR | Send heartbeat
2021-03-16 11:29:02 | Debug | SR | (Server): free empty socket
